,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1703,129.316,32.692,129.316,55.577,112.97,55.577,99.89299999999999,26.154,116.23899999999999,3.2689999999999997,145.662,55.577,155.47,22.885,135.855,0.0,116.23899999999999,137.308,112.97,196.15400000000002,106.432,251.731,139.124,137.308,139.124,196.15400000000002,142.393,255.0,122.77799999999999,26.154,132.585,26.154,119.509,32.692,139.124,32.692
1704,126.75399999999999,40.263000000000005,131.22799999999998,67.105,113.333,67.105,99.912,44.736999999999995,113.333,8.947000000000001,144.649,67.105,149.123,35.789,135.702,0.0,113.333,143.158,104.38600000000001,205.78900000000002,113.333,255.0,140.175,143.158,144.649,205.78900000000002,144.649,255.0,126.75399999999999,35.789,131.22799999999998,35.789,122.281,44.736999999999995,140.175,40.263000000000005
1705,120.869,27.128,126.294,48.83,115.443,59.681000000000004,93.741,43.403999999999996,104.59200000000001,16.277,147.996,43.403999999999996,147.996,10.850999999999999,126.294,0.0,120.869,135.638,115.443,195.31900000000002,115.443,255.0,153.422,135.638,158.84799999999998,200.745,158.84799999999998,255.0,115.443,27.128,126.294,21.701999999999998,115.443,37.979,131.72,21.701999999999998
1706,128.42,29.805,128.42,52.986999999999995,111.861,52.986999999999995,98.615,23.182,118.485,0.0,144.97799999999998,52.986999999999995,158.225,29.805,141.667,3.312,115.17299999999999,135.779,108.55,195.39,105.238,251.688,138.355,135.779,141.667,195.39,141.667,255.0,125.10799999999999,26.494,131.732,26.494,118.485,29.805,138.355,29.805
1707,131.259,31.224,126.054,57.245,110.44200000000001,52.041000000000004,105.238,26.02,126.054,0.0,141.667,62.449,157.279,36.429,141.667,10.408,105.238,140.51,100.03399999999999,202.959,100.03399999999999,255.0,136.463,140.51,141.667,202.959,141.667,255.0,131.259,26.02,136.463,31.224,120.85,31.224,141.667,36.429
1708,129.303,32.455,129.303,60.273,110.758,55.636,101.485,32.455,115.39399999999999,0.0,147.84799999999998,64.90899999999999,152.485,41.727,143.21200000000002,4.636,110.758,143.727,101.485,204.0,110.758,255.0,138.576,143.727,143.21200000000002,204.0,143.21200000000002,255.0,124.667,27.818,133.939,27.818,120.03,37.091,138.576,37.091
1709,124.289,23.8,127.689,51.0,110.689,51.0,93.689,23.8,114.089,0.0,144.689,47.6,158.289,17.0,134.489,0.0,117.48899999999999,132.6,114.089,193.8,114.089,255.0,141.289,132.6,144.689,193.8,148.089,255.0,120.889,17.0,131.089,17.0,117.48899999999999,23.8,137.889,23.8
1710,125.26299999999999,40.263000000000005,129.737,67.105,111.84200000000001,71.579,98.421,49.211000000000006,107.368,8.947000000000001,147.632,67.105,143.158,31.316,129.737,0.0,120.789,147.632,111.84200000000001,205.78900000000002,120.789,255.0,143.158,143.158,152.105,205.78900000000002,152.105,255.0,120.789,35.789,129.737,31.316,116.316,44.736999999999995,134.211,40.263000000000005
1711,130.156,21.25,124.844,47.812,108.906,42.5,108.906,15.937999999999999,130.156,0.0,140.781,53.125,162.031,31.875,146.094,0.0,108.906,132.812,98.281,191.25,98.281,249.688,135.469,132.812,135.469,196.562,135.469,255.0,130.156,21.25,135.469,21.25,124.844,21.25,140.781,31.875
1712,130.591,32.455,130.591,60.273,112.045,60.273,98.13600000000001,37.091,116.682,0.0,149.136,60.273,149.136,37.091,135.227,0.0,112.045,139.091,102.773,204.0,112.045,255.0,139.864,139.091,144.5,199.364,144.5,255.0,125.955,27.818,130.591,27.818,121.318,37.091,139.864,37.091
1713,128.935,35.506,128.935,58.101000000000006,112.795,58.101000000000006,106.34,22.595,122.479,0.0,145.07399999999998,58.101000000000006,154.757,32.278,141.846,0.0,112.795,138.797,106.34,193.671,106.34,251.77200000000002,135.39,138.797,135.39,196.899,138.618,255.0,125.70700000000001,29.051,135.39,32.278,119.251,35.506,138.618,35.506
1714,132.92600000000002,27.128,127.5,54.255,111.223,48.83,111.223,21.701999999999998,132.92600000000002,0.0,143.77700000000002,59.681000000000004,160.053,37.979,143.77700000000002,5.426,105.79799999999999,135.638,94.947,195.31900000000002,94.947,249.574,132.92600000000002,135.638,138.351,200.745,138.351,255.0,127.5,21.701999999999998,138.351,21.701999999999998,122.074,27.128,138.351,37.979
1715,126.78299999999999,38.734,130.011,61.32899999999999,117.09899999999999,67.785,100.96,41.961999999999996,107.416,12.911,146.15,58.101000000000006,146.15,25.823,123.555,0.0,123.555,142.025,117.09899999999999,196.899,113.87100000000001,251.77200000000002,146.15,138.797,146.15,196.899,146.15,255.0,120.32700000000001,35.506,130.011,35.506,117.09899999999999,45.19,136.466,38.734
1716,128.287,33.056,133.009,61.388999999999996,114.12,56.667,104.676,37.778,118.84299999999999,0.0,147.17600000000002,61.388999999999996,151.898,37.778,137.731,0.0,114.12,136.944,104.676,203.05599999999998,104.676,255.0,137.731,141.667,142.454,203.05599999999998,137.731,255.0,123.565,28.333000000000002,133.009,28.333000000000002,118.84299999999999,37.778,142.454,37.778
1717,131.33700000000002,21.25,131.33700000000002,47.812,110.087,42.5,110.087,21.25,126.024,0.0,141.96200000000002,47.812,157.899,26.563000000000002,141.96200000000002,0.0,110.087,132.812,99.462,191.25,99.462,244.375,136.649,132.812,141.96200000000002,196.562,136.649,255.0,126.024,21.25,136.649,21.25,120.712,21.25,136.649,26.563000000000002
1718,132.909,32.455,128.273,55.636,114.36399999999999,55.636,105.09100000000001,32.455,119.0,0.0,146.81799999999998,60.273,151.455,41.727,142.18200000000002,4.636,109.727,139.091,100.455,199.364,105.09100000000001,255.0,132.909,139.091,137.545,199.364,137.545,255.0,128.273,27.818,137.545,27.818,123.63600000000001,32.455,142.18200000000002,32.455
1719,132.65200000000002,29.805,129.34,52.986999999999995,112.781,49.675,106.15799999999999,16.558,132.65200000000002,0.0,142.58700000000002,62.922,165.768,39.74,152.52200000000002,13.247,106.15799999999999,135.779,99.535,195.39,96.223,251.688,126.02799999999999,139.091,129.34,198.701,129.34,255.0,129.34,26.494,139.275,29.805,122.71600000000001,29.805,142.58700000000002,33.117
1720,131.106,32.455,131.106,60.273,112.561,55.636,103.288,32.455,121.833,0.0,145.015,64.90899999999999,154.28799999999998,37.091,140.379,0.0,107.92399999999999,139.091,98.652,204.0,107.92399999999999,255.0,135.74200000000002,143.727,140.379,199.364,140.379,255.0,126.47,27.818,135.74200000000002,27.818,121.833,32.455,140.379,37.091
1721,132.468,33.117,129.156,56.299,112.59700000000001,56.299,102.662,19.87,122.53200000000001,0.0,145.714,59.61,162.273,33.117,145.714,6.622999999999999,109.286,139.091,105.97399999999999,198.701,99.351,255.0,132.468,139.091,132.468,198.701,132.468,255.0,129.156,29.805,135.779,33.117,122.53200000000001,33.117,142.403,36.429
1722,131.259,26.02,131.259,52.041000000000004,110.44200000000001,46.836999999999996,105.238,20.816,126.054,0.0,141.667,57.245,157.279,36.429,141.667,5.204,110.44200000000001,135.306,100.03399999999999,192.551,100.03399999999999,249.796,136.463,135.306,136.463,197.755,141.667,255.0,131.259,26.02,136.463,26.02,120.85,26.02,136.463,31.224
1723,127.242,32.455,127.242,60.273,113.333,55.636,104.061,37.091,117.97,0.0,145.78799999999998,64.90899999999999,155.061,37.091,141.15200000000002,4.636,108.697,139.091,99.42399999999999,204.0,108.697,255.0,136.515,143.727,141.15200000000002,204.0,141.15200000000002,255.0,127.242,27.818,136.515,27.818,122.60600000000001,32.455,141.15200000000002,37.091
1724,137.671,39.231,127.863,58.846000000000004,114.786,52.308,114.786,13.077,137.671,0.0,144.209,68.654,160.556,42.5,150.748,9.808,101.709,137.308,95.171,196.15400000000002,91.902,251.731,124.594,140.577,124.594,199.423,124.594,255.0,134.40200000000002,32.692,140.94,35.961999999999996,124.594,32.692,144.209,42.5
1725,120.12200000000001,26.563000000000002,125.434,53.125,109.49700000000001,58.437,93.559,37.188,109.49700000000001,5.313,146.684,42.5,146.684,10.625,125.434,0.0,125.434,132.812,120.12200000000001,191.25,114.809,244.375,151.997,132.812,157.309,196.562,157.309,255.0,120.12200000000001,26.563000000000002,125.434,21.25,114.809,37.188,130.747,21.25
1726,130.043,32.692,130.043,55.577,113.697,55.577,103.889,26.154,120.235,0.0,143.12,55.577,156.197,32.692,139.85,3.2689999999999997,113.697,140.577,110.427,196.15400000000002,107.15799999999999,255.0,136.58100000000002,140.577,139.85,199.423,139.85,255.0,123.50399999999999,29.423000000000002,133.312,29.423000000000002,116.96600000000001,35.961999999999996,136.58100000000002,35.961999999999996
1727,132.909,37.091,132.909,60.273,114.36399999999999,60.273,105.09100000000001,37.091,119.0,0.0,146.81799999999998,60.273,151.455,37.091,137.545,0.0,114.36399999999999,139.091,100.455,204.0,105.09100000000001,255.0,137.545,143.727,142.18200000000002,204.0,137.545,255.0,123.63600000000001,27.818,132.909,27.818,119.0,37.091,142.18200000000002,32.455
1728,127.5,32.455,127.5,60.273,113.59100000000001,55.636,99.682,32.455,118.227,0.0,146.045,60.273,150.68200000000002,37.091,136.773,0.0,113.59100000000001,139.091,104.318,204.0,108.955,255.0,141.409,143.727,146.045,204.0,146.045,255.0,122.86399999999999,27.818,132.136,27.818,118.227,37.091,141.409,37.091
1729,128.946,26.02,128.946,52.041000000000004,113.333,46.836999999999996,102.925,26.02,118.537,5.204,144.558,52.041000000000004,154.966,26.02,139.35399999999998,0.0,113.333,135.306,102.925,192.551,102.925,249.796,139.35399999999998,135.306,144.558,197.755,139.35399999999998,255.0,128.946,26.02,134.15,26.02,118.537,26.02,139.35399999999998,31.224
1730,129.44799999999998,38.25,129.44799999999998,60.562,113.51,60.562,110.323,25.5,126.26,0.0,145.385,63.75,154.94799999999998,38.25,145.385,6.375,110.323,140.25,107.135,194.438,103.948,251.812,132.635,140.25,132.635,197.625,135.82299999999998,255.0,126.26,31.875,132.635,35.062,119.885,38.25,139.01,41.438
1731,123.156,27.2,129.95600000000002,51.0,112.956,57.8,89.156,34.0,106.156,3.4,146.95600000000002,51.0,153.756,13.6,126.556,0.0,123.156,136.0,119.756,197.2,119.756,255.0,146.95600000000002,136.0,150.356,197.2,153.756,255.0,119.756,23.8,126.556,20.4,112.956,30.6,133.356,27.2
1732,128.512,40.982,128.512,68.304,110.29799999999999,68.304,96.637,45.536,105.744,9.107000000000001,146.726,68.304,146.726,36.429,128.512,0.0,119.405,150.268,110.29799999999999,204.91099999999997,119.405,255.0,142.173,145.714,151.28,204.91099999999997,151.28,255.0,123.958,36.429,128.512,31.875,119.405,45.536,137.619,40.982
1733,126.91,21.25,126.91,47.812,110.97200000000001,47.812,100.34700000000001,21.25,116.285,0.0,142.847,42.5,153.472,21.25,137.535,0.0,116.285,132.812,110.97200000000001,191.25,105.66,249.688,142.847,132.812,148.16,196.562,148.16,255.0,121.59700000000001,21.25,132.222,21.25,116.285,26.563000000000002,137.535,26.563000000000002
1734,124.184,27.128,124.184,54.255,113.333,54.255,97.057,32.553000000000004,113.333,0.0,145.887,48.83,145.887,10.850999999999999,129.61,0.0,124.184,135.638,113.333,195.31900000000002,113.333,249.574,151.312,135.638,156.738,200.745,156.738,255.0,118.759,21.701999999999998,124.184,21.701999999999998,113.333,32.553000000000004,129.61,27.128
1735,128.755,35.506,128.755,58.101000000000006,115.844,61.32899999999999,106.16,29.051,119.072,0.0,144.895,58.101000000000006,154.578,35.506,138.439,3.228,115.844,138.797,109.38799999999999,196.899,106.16,251.77200000000002,138.439,138.797,138.439,200.127,138.439,255.0,122.3,32.278,131.983,32.278,119.072,38.734,138.439,38.734
1736,127.5,37.091,132.136,60.273,113.59100000000001,60.273,104.318,32.455,118.227,0.0,146.045,60.273,150.68200000000002,32.455,136.773,0.0,113.59100000000001,143.727,104.318,204.0,108.955,255.0,141.409,143.727,146.045,204.0,146.045,255.0,122.86399999999999,27.818,127.5,27.818,118.227,41.727,136.773,37.091
1737,126.488,40.982,126.488,63.75,112.82700000000001,59.196000000000005,103.72,31.875,121.935,0.0,144.702,68.304,149.256,50.089,144.702,9.107000000000001,112.82700000000001,141.161,103.72,204.91099999999997,108.274,255.0,140.149,141.161,144.702,204.91099999999997,140.149,255.0,121.935,31.875,135.595,36.429,117.381,40.982,140.149,40.982
1738,123.734,38.734,130.19,64.557,114.051,67.785,97.911,41.961999999999996,104.367,9.684,146.329,61.32899999999999,143.101,19.367,120.506,0.0,123.734,142.025,120.506,200.127,120.506,255.0,146.329,142.025,152.785,200.127,156.013,255.0,120.506,35.506,126.962,35.506,114.051,41.961999999999996,133.418,38.734
1739,130.156,26.563000000000002,130.156,47.812,108.906,47.812,108.906,15.937999999999999,124.844,0.0,146.094,47.812,162.031,26.563000000000002,140.781,0.0,108.906,132.812,98.281,191.25,98.281,249.688,135.469,132.812,140.781,196.562,140.781,255.0,124.844,21.25,135.469,21.25,119.531,26.563000000000002,140.781,31.875
1740,124.412,29.423000000000002,127.682,55.577,111.335,58.846000000000004,91.72,32.692,108.066,6.537999999999999,147.297,55.577,153.835,19.615,130.951,0.0,121.14299999999999,137.308,117.874,192.885,117.874,251.731,144.028,137.308,147.297,196.15400000000002,150.566,255.0,121.14299999999999,26.154,127.682,22.885,117.874,35.961999999999996,134.22,29.423000000000002
1741,128.743,40.263000000000005,128.743,71.579,110.848,71.579,97.427,49.211000000000006,106.374,13.421,146.637,67.105,146.637,35.789,124.26899999999999,0.0,119.795,147.632,110.848,205.78900000000002,119.795,255.0,146.637,147.632,151.111,205.78900000000002,151.111,255.0,119.795,35.789,128.743,35.789,119.795,49.211000000000006,137.69,44.736999999999995
1742,123.368,21.25,128.681,47.812,112.743,47.812,102.118,26.563000000000002,112.743,0.0,144.618,42.5,149.931,15.937999999999999,133.993,0.0,118.056,132.812,112.743,191.25,107.431,249.688,144.618,132.812,149.931,196.562,149.931,255.0,123.368,21.25,128.681,21.25,118.056,31.875,133.993,21.25
1743,131.621,37.091,126.985,60.273,113.07600000000001,55.636,99.167,32.455,117.712,0.0,145.53,64.90899999999999,150.167,32.455,140.894,0.0,113.07600000000001,139.091,103.803,199.364,108.439,255.0,136.25799999999998,139.091,140.894,199.364,140.894,255.0,126.985,27.818,136.25799999999998,27.818,122.348,37.091,140.894,37.091
1744,131.71200000000002,27.568,128.266,51.68899999999999,111.036,48.243,104.14399999999999,13.784,128.266,0.0,145.495,58.581,162.725,34.459,148.941,10.338,107.59,134.392,100.698,196.419,93.806,255.0,131.71200000000002,137.838,131.71200000000002,196.419,131.71200000000002,255.0,131.71200000000002,24.122,138.60399999999998,24.122,124.82,24.122,142.05,31.014
1745,136.543,32.553000000000004,125.691,54.255,109.415,48.83,109.415,10.850999999999999,131.11700000000002,0.0,141.968,59.681000000000004,163.67,37.979,152.819,0.0,103.98899999999999,135.638,93.13799999999999,195.31900000000002,93.13799999999999,255.0,131.11700000000002,135.638,131.11700000000002,200.745,136.543,255.0,131.11700000000002,21.701999999999998,136.543,27.128,125.691,21.701999999999998,141.968,37.979
1746,130.043,32.692,130.043,58.846000000000004,113.697,58.846000000000004,100.62,26.154,120.235,0.0,143.12,58.846000000000004,156.197,32.692,139.85,6.537999999999999,113.697,140.577,110.427,199.423,107.15799999999999,255.0,136.58100000000002,140.577,139.85,199.423,139.85,255.0,123.50399999999999,29.423000000000002,133.312,29.423000000000002,120.235,35.961999999999996,136.58100000000002,35.961999999999996
1747,126.47,32.455,126.47,60.273,112.561,60.273,103.288,37.091,117.197,0.0,145.015,60.273,149.65200000000002,37.091,140.379,4.636,117.197,143.727,103.288,204.0,107.92399999999999,255.0,140.379,143.727,145.015,204.0,145.015,255.0,126.47,27.818,131.106,27.818,117.197,37.091,140.379,37.091
1748,124.95,30.6,124.95,56.1,114.75,61.2,99.45,40.8,109.65,10.2,145.35,51.0,145.35,20.4,124.95,0.0,124.95,137.7,114.75,193.8,114.75,249.9,150.45,137.7,155.55,198.9,155.55,255.0,119.85,30.6,124.95,30.6,114.75,40.8,130.05,30.6
1749,124.631,35.506,127.859,58.101000000000006,114.947,64.557,98.80799999999999,35.506,108.492,6.456,147.226,58.101000000000006,147.226,16.139,124.631,0.0,124.631,138.797,118.175,196.899,114.947,255.0,143.998,138.797,147.226,196.899,147.226,255.0,121.40299999999999,32.278,127.859,32.278,118.175,38.734,137.542,35.506
1750,127.242,32.455,127.242,60.273,108.697,64.90899999999999,94.788,41.727,104.061,4.636,150.424,55.636,141.15200000000002,27.818,127.242,0.0,122.60600000000001,143.727,113.333,204.0,122.60600000000001,255.0,145.78799999999998,139.091,155.061,199.364,155.061,255.0,122.60600000000001,27.818,127.242,23.182,113.333,41.727,136.515,32.455
1751,120.56700000000001,27.128,125.993,48.83,109.71600000000001,59.681000000000004,93.44,37.979,109.71600000000001,5.426,147.695,43.403999999999996,147.695,10.850999999999999,125.993,0.0,125.993,135.638,120.56700000000001,195.31900000000002,115.14200000000001,255.0,153.121,135.638,158.546,200.745,153.121,255.0,115.14200000000001,21.701999999999998,125.993,21.701999999999998,115.14200000000001,37.979,131.418,21.701999999999998
1752,128.512,36.429,128.512,63.75,114.851,63.75,101.19,40.982,110.29799999999999,9.107000000000001,146.726,63.75,146.726,27.320999999999998,128.512,0.0,114.851,141.161,105.744,204.91099999999997,114.851,255.0,142.173,141.161,146.726,200.357,146.726,255.0,123.958,31.875,133.065,27.320999999999998,119.405,40.982,142.173,36.429
1753,134.439,26.02,129.235,52.041000000000004,108.41799999999999,46.836999999999996,108.41799999999999,20.816,129.235,0.0,139.643,57.245,160.459,41.633,144.847,5.204,108.41799999999999,135.306,98.01,192.551,98.01,244.592,134.439,135.306,139.643,197.755,134.439,255.0,129.235,26.02,134.439,26.02,124.031,26.02,139.643,36.429
1754,125.139,39.231,131.67700000000002,65.385,115.331,71.923,98.985,45.769,102.25399999999999,13.077,144.754,58.846000000000004,141.485,22.885,118.6,0.0,131.67700000000002,140.577,121.87,199.423,112.06200000000001,255.0,151.293,140.577,151.293,199.423,144.754,255.0,121.87,35.961999999999996,128.408,35.961999999999996,118.6,45.769,134.947,39.231
1755,129.861,33.056,129.861,61.388999999999996,115.694,56.667,101.52799999999999,37.778,115.694,0.0,148.75,61.388999999999996,153.472,33.056,139.306,0.0,115.694,141.667,101.52799999999999,203.05599999999998,101.52799999999999,255.0,139.306,141.667,144.028,203.05599999999998,139.306,255.0,125.139,28.333000000000002,134.583,28.333000000000002,120.417,37.778,139.306,33.056
1756,132.65200000000002,33.117,126.02799999999999,56.299,109.47,49.675,112.781,16.558,135.963,0.0,142.58700000000002,66.234,159.145,46.364,152.52200000000002,13.247,102.846,135.779,99.535,195.39,96.223,251.688,126.02799999999999,139.091,129.34,195.39,129.34,255.0,132.65200000000002,29.805,139.275,33.117,126.02799999999999,29.805,142.58700000000002,39.74
1757,128.549,28.333000000000002,128.549,56.667,109.66,51.943999999999996,95.494,33.056,114.383,0.0,147.438,61.388999999999996,152.16,33.056,137.994,0.0,114.383,141.667,104.93799999999999,203.05599999999998,114.383,255.0,137.994,141.667,147.438,203.05599999999998,147.438,255.0,123.82700000000001,23.611,133.27200000000002,23.611,119.105,33.056,137.994,33.056
1758,132.65200000000002,29.805,129.34,56.299,112.781,52.986999999999995,106.15799999999999,16.558,129.34,0.0,142.58700000000002,59.61,159.145,36.429,149.21,6.622999999999999,109.47,135.779,102.846,195.39,96.223,251.688,132.65200000000002,135.779,132.65200000000002,195.39,132.65200000000002,255.0,129.34,26.494,135.963,29.805,122.71600000000001,33.117,139.275,36.429
1759,126.024,26.561999999999998,126.024,53.125,110.087,58.437,99.462,31.875,110.087,10.625,147.274,53.125,152.58700000000002,21.25,126.024,0.0,120.712,138.125,115.399,196.562,110.087,249.688,147.274,138.125,152.58700000000002,201.875,147.274,255.0,120.712,26.561999999999998,131.33700000000002,26.561999999999998,115.399,31.875,136.649,26.561999999999998
1760,129.83100000000002,41.961999999999996,129.83100000000002,58.101000000000006,113.69200000000001,58.101000000000006,107.236,29.051,120.148,0.0,145.97,61.32899999999999,155.654,35.506,142.743,3.228,113.69200000000001,138.797,107.236,196.899,104.008,251.77200000000002,133.059,138.797,136.287,196.899,136.287,255.0,126.603,35.506,133.059,35.506,120.148,35.506,139.515,38.734
1761,126.212,32.455,130.84799999999998,60.273,112.303,60.273,103.03,37.091,116.939,0.0,144.75799999999998,60.273,149.394,37.091,135.485,4.636,112.303,143.727,103.03,204.0,112.303,255.0,140.121,143.727,144.75799999999998,204.0,144.75799999999998,255.0,126.212,27.818,130.84799999999998,27.818,121.57600000000001,37.091,140.121,37.091
1762,126.633,26.02,126.633,52.041000000000004,111.02,57.245,100.61200000000001,36.429,116.22399999999999,5.204,142.245,52.041000000000004,147.44899999999998,26.02,126.633,0.0,121.429,135.306,111.02,192.551,111.02,249.796,147.44899999999998,135.306,152.653,197.755,152.653,255.0,121.429,26.02,126.633,26.02,116.22399999999999,36.429,137.041,31.224
1763,129.303,37.091,129.303,60.273,115.39399999999999,55.636,106.12100000000001,32.455,120.03,0.0,147.84799999999998,60.273,152.485,37.091,143.21200000000002,4.636,110.758,139.091,101.485,204.0,106.12100000000001,255.0,138.576,143.727,138.576,204.0,138.576,255.0,124.667,27.818,133.939,27.818,120.03,37.091,138.576,37.091
1764,131.624,38.734,128.39700000000002,61.32899999999999,112.257,54.873000000000005,115.485,22.595,138.08,0.0,141.308,67.785,154.219,45.19,154.219,12.911,102.574,138.797,99.346,196.899,99.346,251.77200000000002,125.169,138.797,125.169,196.899,131.624,255.0,131.624,32.278,138.08,35.506,125.169,35.506,141.308,45.19
1765,123.213,23.487,129.923,50.32899999999999,109.792,57.038999999999994,89.66,33.553000000000004,106.436,3.355,146.7,50.32899999999999,153.41,13.421,129.923,0.0,123.213,134.211,119.85700000000001,194.605,119.85700000000001,251.645,146.7,134.211,150.055,194.605,153.41,255.0,119.85700000000001,20.132,126.568,16.776,113.147,30.197,133.279,26.842
1766,123.772,40.263000000000005,128.246,67.105,110.351,67.105,101.404,44.736999999999995,110.351,8.947000000000001,146.14,67.105,146.14,35.789,128.246,0.0,119.29799999999999,147.632,110.351,205.78900000000002,119.29799999999999,255.0,141.667,147.632,150.614,205.78900000000002,150.614,255.0,123.772,35.789,128.246,31.316,119.29799999999999,44.736999999999995,137.19299999999998,40.263000000000005
1767,134.15,26.02,128.946,52.041000000000004,108.12899999999999,46.836999999999996,108.12899999999999,20.816,128.946,0.0,144.558,57.245,160.17,36.429,144.558,5.204,108.12899999999999,135.306,97.721,192.551,97.721,249.796,134.15,135.306,139.35399999999998,197.755,134.15,255.0,128.946,26.02,134.15,26.02,123.741,26.02,139.35399999999998,36.429
1768,126.235,36.429,126.235,63.75,108.021,59.196000000000005,98.914,36.429,117.12799999999999,0.0,144.44899999999998,63.75,153.55700000000002,45.536,135.342,9.107000000000001,117.12799999999999,145.714,108.021,204.91099999999997,117.12799999999999,255.0,139.89600000000002,141.161,149.003,200.357,149.003,255.0,121.682,31.875,130.789,31.875,117.12799999999999,40.982,135.342,36.429
1769,123.72200000000001,27.2,127.12200000000001,54.4,110.12200000000001,61.2,89.72200000000001,37.4,106.72200000000001,6.8,144.122,51.0,154.322,13.6,127.12200000000001,0.0,123.72200000000001,136.0,120.322,197.2,116.92200000000001,255.0,147.52200000000002,136.0,150.922,197.2,154.322,255.0,120.322,23.8,127.12200000000001,20.4,116.92200000000001,30.6,133.922,27.2
1770,126.294,21.701999999999998,126.294,48.83,110.01799999999999,54.255,99.167,27.128,115.443,0.0,142.571,48.83,153.422,16.277,131.72,0.0,120.869,135.638,110.01799999999999,195.31900000000002,110.01799999999999,255.0,147.996,135.638,153.422,200.745,147.996,255.0,120.869,21.701999999999998,126.294,21.701999999999998,115.443,27.128,137.145,27.128
1771,135.244,34.0,128.444,57.8,114.844,51.0,108.044,13.6,131.844,0.0,145.444,64.6,165.84400000000002,47.6,159.04399999999998,17.0,101.244,136.0,94.444,197.2,91.044,255.0,125.044,139.4,128.444,197.2,128.444,255.0,131.844,27.2,138.644,30.6,125.044,27.2,142.04399999999998,37.4
1772,131.80100000000002,36.429,131.80100000000002,63.75,113.586,59.196000000000005,99.926,36.429,113.586,4.553999999999999,150.015,68.304,150.015,36.429,136.35399999999998,0.0,113.586,141.161,104.479,204.91099999999997,104.479,255.0,140.908,145.714,140.908,204.91099999999997,136.35399999999998,255.0,127.24700000000001,31.875,136.35399999999998,27.320999999999998,122.693,40.982,140.908,40.982
1773,126.962,38.734,133.418,61.32899999999999,117.27799999999999,64.557,101.139,41.961999999999996,107.595,12.911,146.329,58.101000000000006,146.329,25.823,123.734,0.0,123.734,142.025,117.27799999999999,200.127,110.823,251.77200000000002,146.329,138.797,146.329,200.127,143.101,255.0,120.506,35.506,130.19,35.506,117.27799999999999,38.734,136.64600000000002,35.506
1774,124.844,26.563000000000002,124.844,53.125,108.906,53.125,98.281,37.188,108.906,5.313,146.094,42.5,151.406,10.625,124.844,0.0,124.844,132.812,119.531,191.25,114.219,249.688,151.406,132.812,156.719,196.562,151.406,255.0,119.531,21.25,124.844,21.25,114.219,37.188,130.156,26.563000000000002
1775,126.741,36.429,131.295,68.304,113.08,68.304,99.42,45.536,108.527,9.107000000000001,149.509,68.304,144.955,31.875,126.741,0.0,117.634,145.714,108.527,204.91099999999997,117.634,255.0,144.955,141.161,149.509,200.357,149.509,255.0,122.18700000000001,31.875,131.295,31.875,117.634,40.982,135.84799999999998,40.982
1776,125.772,40.427,131.99200000000002,62.195,116.443,65.305,100.89399999999999,37.317,113.333,6.22,147.541,59.085,153.76,24.878,131.99200000000002,0.0,119.553,143.049,113.333,202.13400000000001,110.22399999999999,251.89,141.321,143.049,141.321,202.13400000000001,141.321,255.0,122.663,34.207,128.882,34.207,119.553,40.427,135.102,34.207
1777,128.015,27.818,128.015,60.273,114.10600000000001,60.273,100.197,37.091,114.10600000000001,4.636,146.561,64.90899999999999,151.197,32.455,132.65200000000002,0.0,114.10600000000001,143.727,104.833,204.0,114.10600000000001,255.0,141.924,143.727,146.561,204.0,146.561,255.0,123.37899999999999,23.182,132.65200000000002,23.182,118.742,37.091,137.28799999999998,37.091
1778,126.615,21.25,126.615,47.812,110.677,53.125,100.052,31.875,110.677,5.313,142.55200000000002,42.5,147.865,15.937999999999999,126.615,0.0,121.302,132.812,115.99,191.25,110.677,249.688,147.865,132.812,153.17700000000002,196.562,153.17700000000002,255.0,121.302,21.25,126.615,21.25,115.99,31.875,137.24,26.563000000000002
1779,124.98899999999999,35.506,128.217,58.101000000000006,115.306,61.32899999999999,99.167,32.278,112.07799999999999,6.456,144.357,58.101000000000006,150.812,25.823,131.445,0.0,121.762,138.797,115.306,196.899,115.306,251.77200000000002,141.129,138.797,144.357,196.899,147.584,255.0,121.762,32.278,128.217,32.278,118.53399999999999,41.961999999999996,134.673,35.506
1780,122.296,26.02,127.5,57.245,111.88799999999999,57.245,101.48,36.429,111.88799999999999,5.204,143.112,52.041000000000004,148.316,20.816,127.5,0.0,122.296,135.306,111.88799999999999,192.551,111.88799999999999,244.592,148.316,135.306,148.316,197.755,153.52,255.0,122.296,26.02,127.5,26.02,117.09200000000001,36.429,137.908,26.02
1781,124.92399999999999,37.091,129.561,60.273,111.015,60.273,101.742,37.091,111.015,4.636,148.106,64.90899999999999,148.106,27.818,134.197,0.0,115.652,143.727,106.37899999999999,204.0,115.652,255.0,143.47,143.727,148.106,204.0,148.106,255.0,120.288,32.455,129.561,32.455,120.288,41.727,138.833,37.091
1782,125.139,28.333000000000002,129.861,56.667,115.694,51.943999999999996,101.52799999999999,33.056,115.694,0.0,148.75,56.667,153.472,33.056,134.583,0.0,115.694,141.667,106.25,203.05599999999998,106.25,255.0,139.306,141.667,144.028,203.05599999999998,144.028,255.0,125.139,23.611,129.861,18.889,120.417,33.056,139.306,33.056
